4.484000000000000000e+04 1.385800000000000000e+04 4.696100000000000000e+04 2.229500000000000000e+04 2.991800000000000000e+04 4.225900000000000000e+04 3.553300000000000000e+04 2.102100000000000000e+04 2.170700000000000000e+04 3.366200000000000000e+04
5.639500000000000000e+04 1.528300000000000000e+04 4.766200000000000000e+04 3.175400000000000000e+04 3.561700000000000000e+04 4.112900000000000000e+04 3.871300000000000000e+04 2.473000000000000000e+04 3.225100000000000000e+04 2.751100000000000000e+04
4.828900000000000000e+04 1.075000000000000000e+04 4.415700000000000000e+04 3.175400000000000000e+04 3.205500000000000000e+04 4.451900000000000000e+04 4.230700000000000000e+04 3.338600000000000000e+04 2.708200000000000000e+04 2.974800000000000000e+04
5.449800000000000000e+04 1.100900000000000000e+04 3.925100000000000000e+04 1.993100000000000000e+04 2.706900000000000000e+04 5.242800000000000000e+04 4.963500000000000000e+04 2.349400000000000000e+04 2.997700000000000000e+04 4.149100000000000000e+04
4.501200000000000000e+04 3.056600000000000000e+04 4.205500000000000000e+04 1.553900000000000000e+04 3.276800000000000000e+04 3.886900000000000000e+04 3.719200000000000000e+04 4.946000000000000000e+03 2.584200000000000000e+04 2.136000000000000000e+04
5.225600000000000000e+04 1.152700000000000000e+04 3.224200000000000000e+04 1.824200000000000000e+04 3.989100000000000000e+04 4.564900000000000000e+04 3.912700000000000000e+04 1.360200000000000000e+04 3.493800000000000000e+04 2.443600000000000000e+04
3.276800000000000000e+04 3.963200000000000000e+04 4.520900000000000000e+04 2.702500000000000000e+04 2.279500000000000000e+04 3.231600000000000000e+04 2.862000000000000000e+04 1.483800000000000000e+04 3.245700000000000000e+04 1.800500000000000000e+04
4.621900000000000000e+04 1.450600000000000000e+04 3.504500000000000000e+04 2.026900000000000000e+04 2.208200000000000000e+04 3.683500000000000000e+04 3.511800000000000000e+04 1.731100000000000000e+04 2.646200000000000000e+04 1.409100000000000000e+04
3.138800000000000000e+04 1.113800000000000000e+04 4.065300000000000000e+04 2.432200000000000000e+04 1.780800000000000000e+04 3.389700000000000000e+04 2.806700000000000000e+04 1.607500000000000000e+04 2.170700000000000000e+04 1.481800000000000000e+04
4.259800000000000000e+04 1.385800000000000000e+04 4.380700000000000000e+04 3.175400000000000000e+04 1.852100000000000000e+04 3.502700000000000000e+04 3.138500000000000000e+04 1.854800000000000000e+04 2.584200000000000000e+04 1.252500000000000000e+04
3.483700000000000000e+04 1.696700000000000000e+04 6.518500000000000000e+04 4.864500000000000000e+04 3.846600000000000000e+04 3.728700000000000000e+04 3.235300000000000000e+04 4.204100000000000000e+04 3.121700000000000000e+04 1.286100000000000000e+04
4.070100000000000000e+04 1.334000000000000000e+04 4.415700000000000000e+04 1.858000000000000000e+04 1.638400000000000000e+04 4.225900000000000000e+04 3.594700000000000000e+04 2.596700000000000000e+04 2.150000000000000000e+04 1.968300000000000000e+04
3.914900000000000000e+04 1.269300000000000000e+04 2.733500000000000000e+04 2.162000000000000000e+04 1.709600000000000000e+04 3.209000000000000000e+04 2.557800000000000000e+04 1.731100000000000000e+04 1.943300000000000000e+04 1.493000000000000000e+04
4.897900000000000000e+04 1.502400000000000000e+04 5.046500000000000000e+04 2.972700000000000000e+04 2.635600000000000000e+04 4.451900000000000000e+04 3.636200000000000000e+04 2.967600000000000000e+04 2.790900000000000000e+04 1.800500000000000000e+04
5.156600000000000000e+04 1.217400000000000000e+04 2.978900000000000000e+04 1.824200000000000000e+04 1.852100000000000000e+04 3.773900000000000000e+04 2.751400000000000000e+04 1.607500000000000000e+04 3.245700000000000000e+04 1.912400000000000000e+04
4.656400000000000000e+04 9.843000000000000000e+03 4.696100000000000000e+04 4.019900000000000000e+04 2.208200000000000000e+04 4.564900000000000000e+04 4.023400000000000000e+04 1.978400000000000000e+04 4.072700000000000000e+04 2.471500000000000000e+04
4.397700000000000000e+04 1.191500000000000000e+04 3.504500000000000000e+04 2.871400000000000000e+04 2.564400000000000000e+04 4.248500000000000000e+04 3.940400000000000000e+04 1.112900000000000000e+04 3.183700000000000000e+04 3.142500000000000000e+04
4.570200000000000000e+04 1.411700000000000000e+04 3.504500000000000000e+04 2.229500000000000000e+04 2.421900000000000000e+04 3.254200000000000000e+04 3.249100000000000000e+04 3.585900000000000000e+04 3.225100000000000000e+04 1.431500000000000000e+04
4.708200000000000000e+04 1.023200000000000000e+04 4.696100000000000000e+04 3.006500000000000000e+04 4.416500000000000000e+04 4.451900000000000000e+04 3.318200000000000000e+04 4.575100000000000000e+04 1.943300000000000000e+04 2.303800000000000000e+04
4.277000000000000000e+04 1.372900000000000000e+04 4.520900000000000000e+04 2.837600000000000000e+04 2.849300000000000000e+04 3.096000000000000000e+04 3.027900000000000000e+04 1.978400000000000000e+04 2.336100000000000000e+04 1.632800000000000000e+04
4.225300000000000000e+04 1.385800000000000000e+04 3.679800000000000000e+04 3.344300000000000000e+04 2.137000000000000000e+04 3.886900000000000000e+04 3.650100000000000000e+04 1.607500000000000000e+04 2.997700000000000000e+04 2.136000000000000000e+04
3.880400000000000000e+04 1.165600000000000000e+04 5.186700000000000000e+04 1.655300000000000000e+04 2.849300000000000000e+04 3.660900000000000000e+04 3.235300000000000000e+04 2.596700000000000000e+04 1.964000000000000000e+04 1.856500000000000000e+04
3.483700000000000000e+04 1.178600000000000000e+04 4.170400000000000000e+04 2.499800000000000000e+04 1.994500000000000000e+04 3.321900000000000000e+04 2.889600000000000000e+04 1.978400000000000000e+04 2.129400000000000000e+04 1.660700000000000000e+04
3.518200000000000000e+04 9.843000000000000000e+03 2.593400000000000000e+04 1.655300000000000000e+04 1.994500000000000000e+04 3.209000000000000000e+04 3.180000000000000000e+04 1.854800000000000000e+04 1.984700000000000000e+04 1.353200000000000000e+04
5.501500000000000000e+04 4.209300000000000000e+04 4.030200000000000000e+04 8.783000000000000000e+03 4.131600000000000000e+04 4.564900000000000000e+04 3.733000000000000000e+04 8.656000000000000000e+03 3.452500000000000000e+04 2.136000000000000000e+04
4.363300000000000000e+04 1.256300000000000000e+04 3.329300000000000000e+04 1.891700000000000000e+04 3.348000000000000000e+04 4.903800000000000000e+04 4.078700000000000000e+04 2.596700000000000000e+04 3.990000000000000000e+04 2.712000000000000000e+04
4.104600000000000000e+04 4.015000000000000000e+04 2.663500000000000000e+04 2.770000000000000000e+04 1.424700000000000000e+04 3.321900000000000000e+04 3.235300000000000000e+04 1.731100000000000000e+04 2.212100000000000000e+04 1.677500000000000000e+04
4.915100000000000000e+04 1.489400000000000000e+04 4.310600000000000000e+04 1.486400000000000000e+04 2.208200000000000000e+04 5.129800000000000000e+04 4.452000000000000000e+04 4.946000000000000000e+03 2.666900000000000000e+04 2.320600000000000000e+04
3.811400000000000000e+04 4.196300000000000000e+04 3.259200000000000000e+04 2.330900000000000000e+04 2.350700000000000000e+04 3.751300000000000000e+04 3.166100000000000000e+04 2.349400000000000000e+04 2.584200000000000000e+04 1.722300000000000000e+04
3.483700000000000000e+04 1.334000000000000000e+04 2.593400000000000000e+04 2.162000000000000000e+04 2.635600000000000000e+04 4.564900000000000000e+04 3.677700000000000000e+04 1.854800000000000000e+04 3.349100000000000000e+04 2.102500000000000000e+04
5.484200000000000000e+04 4.274000000000000000e+04 3.784900000000000000e+04 2.803800000000000000e+04 2.920600000000000000e+04 4.225900000000000000e+04 3.193800000000000000e+04 2.102100000000000000e+04 1.736600000000000000e+04 2.214300000000000000e+04
5.777400000000000000e+04 3.691200000000000000e+04 3.224200000000000000e+04 1.824200000000000000e+04 2.279500000000000000e+04 5.129800000000000000e+04 3.912700000000000000e+04 1.731100000000000000e+04 3.679900000000000000e+04 2.024200000000000000e+04
4.949600000000000000e+04 1.217400000000000000e+04 2.663500000000000000e+04 1.824200000000000000e+04 2.208200000000000000e+04 4.790800000000000000e+04 4.216900000000000000e+04 9.892000000000000000e+03 3.576500000000000000e+04 2.695200000000000000e+04
5.294500000000000000e+04 1.657800000000000000e+04 3.644700000000000000e+04 2.770000000000000000e+04 2.350700000000000000e+04 3.999900000000000000e+04 3.567100000000000000e+04 2.349400000000000000e+04 4.072700000000000000e+04 2.751100000000000000e+04
5.018600000000000000e+04 1.282200000000000000e+04 3.189100000000000000e+04 2.297100000000000000e+04 2.706900000000000000e+04 4.293700000000000000e+04 4.424300000000000000e+04 2.349400000000000000e+04 3.452500000000000000e+04 4.260900000000000000e+04
3.483700000000000000e+04 1.282200000000000000e+04 2.383100000000000000e+04 6.081000000000000000e+03 1.567100000000000000e+04 3.932100000000000000e+04 4.051000000000000000e+04 4.946000000000000000e+03 5.168400000000000000e+04 3.310300000000000000e+04
4.828900000000000000e+04 1.178600000000000000e+04 4.345600000000000000e+04 2.229500000000000000e+04 1.709600000000000000e+04 3.321900000000000000e+04 3.663900000000000000e+04 1.112900000000000000e+04 3.886600000000000000e+04 2.415600000000000000e+04
4.811600000000000000e+04 1.308100000000000000e+04 3.714800000000000000e+04 1.148600000000000000e+04 2.920600000000000000e+04 6.553500000000000000e+04 4.700800000000000000e+04 2.349400000000000000e+04 3.018300000000000000e+04 3.226400000000000000e+04
4.725400000000000000e+04 1.502400000000000000e+04 4.626000000000000000e+04 2.195800000000000000e+04 3.205500000000000000e+04 4.564900000000000000e+04 3.387400000000000000e+04 3.214900000000000000e+04 2.625500000000000000e+04 2.807000000000000000e+04
4.673700000000000000e+04 1.204500000000000000e+04 3.119000000000000000e+04 1.959300000000000000e+04 3.419200000000000000e+04 3.660900000000000000e+04 3.539400000000000000e+04 9.892000000000000000e+03 2.501500000000000000e+04 2.555400000000000000e+04
4.363300000000000000e+04 1.282200000000000000e+04 3.855000000000000000e+04 3.344300000000000000e+04 3.276800000000000000e+04 4.474500000000000000e+04 3.373500000000000000e+04 8.656000000000000000e+03 4.217400000000000000e+04 2.779100000000000000e+04
5.501500000000000000e+04 1.243400000000000000e+04 3.294300000000000000e+04 1.925500000000000000e+04 3.419200000000000000e+04 5.016800000000000000e+04 3.677700000000000000e+04 1.607500000000000000e+04 3.349100000000000000e+04 2.851800000000000000e+04
3.897600000000000000e+04 1.593000000000000000e+04 4.626000000000000000e+04 2.094400000000000000e+04 2.279500000000000000e+04 4.564900000000000000e+04 3.995700000000000000e+04 2.225700000000000000e+04 2.584200000000000000e+04 2.639300000000000000e+04
4.639200000000000000e+04 8.937000000000000000e+03 3.995200000000000000e+04 2.060600000000000000e+04 2.706900000000000000e+04 5.468800000000000000e+04 4.604000000000000000e+04 7.419000000000000000e+03 3.369800000000000000e+04 3.086600000000000000e+04
2.311000000000000000e+04 2.590000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 1.282200000000000000e+04 2.259800000000000000e+04 3.180000000000000000e+03 1.854800000000000000e+04 2.070000000000000000e+02 3.746000000000000000e+03
2.242000000000000000e+04 4.663000000000000000e+03 3.224200000000000000e+04 1.824200000000000000e+04 2.208200000000000000e+04 2.418000000000000000e+04 1.036900000000000000e+04 6.182500000000000000e+04 0.000000000000000000e+00 1.112800000000000000e+04
2.776600000000000000e+04 8.030000000000000000e+03 2.313000000000000000e+04 2.094400000000000000e+04 2.137000000000000000e+04 2.350200000000000000e+04 1.479400000000000000e+04 4.946000000000000000e+04 4.341000000000000000e+03 2.499500000000000000e+04
4.553000000000000000e+04 6.605000000000000000e+03 1.962500000000000000e+04 2.499800000000000000e+04 1.709600000000000000e+04 2.531000000000000000e+04 2.004800000000000000e+04 2.349400000000000000e+04 6.616000000000000000e+03 1.409100000000000000e+04
2.311000000000000000e+04 5.051000000000000000e+03 2.803600000000000000e+04 2.837600000000000000e+04 1.211000000000000000e+04 5.694800000000000000e+04 3.816000000000000000e+04 7.419000000000000000e+03 3.018300000000000000e+04 1.772600000000000000e+04
1.966100000000000000e+04 9.196000000000000000e+03 4.100300000000000000e+04 2.837600000000000000e+04 2.421900000000000000e+04 2.056400000000000000e+04 1.949500000000000000e+04 3.956800000000000000e+04 1.281800000000000000e+04 9.338000000000000000e+03
2.311000000000000000e+04 6.087000000000000000e+03 4.205500000000000000e+04 2.533600000000000000e+04 1.994500000000000000e+04 3.254200000000000000e+04 3.193800000000000000e+04 2.967600000000000000e+04 3.452500000000000000e+04 1.856500000000000000e+04
3.587200000000000000e+04 3.497000000000000000e+03 1.191500000000000000e+04 1.486400000000000000e+04 5.699000000000000000e+03 4.519700000000000000e+04 3.926600000000000000e+04 1.607500000000000000e+04 3.865900000000000000e+04 2.247900000000000000e+04
2.311000000000000000e+04 5.569000000000000000e+03 1.962500000000000000e+04 3.040300000000000000e+04 5.699000000000000000e+03 2.553600000000000000e+04 2.295100000000000000e+04 1.731100000000000000e+04 1.302400000000000000e+04 1.901200000000000000e+04
3.983800000000000000e+04 2.590000000000000000e+03 3.504500000000000000e+04 2.162000000000000000e+04 2.849300000000000000e+04 3.502700000000000000e+04 1.327300000000000000e+04 5.193300000000000000e+04 2.070000000000000000e+02 1.056800000000000000e+04
2.035000000000000000e+04 5.828000000000000000e+03 1.366800000000000000e+04 2.094400000000000000e+04 5.769900000000000000e+04 1.966100000000000000e+04 1.299600000000000000e+04 1.237000000000000000e+03 4.320800000000000000e+04 8.779000000000000000e+03
2.173000000000000000e+04 1.126800000000000000e+04 2.978900000000000000e+04 3.310500000000000000e+04 2.350700000000000000e+04 2.712000000000000000e+03 9.402000000000000000e+03 2.967600000000000000e+04 2.170700000000000000e+04 9.897000000000000000e+03
4.880600000000000000e+04 9.973000000000000000e+03 4.591000000000000000e+04 4.864500000000000000e+04 1.139700000000000000e+04 4.451900000000000000e+04 3.484100000000000000e+04 9.892000000000000000e+03 3.018300000000000000e+04 1.174300000000000000e+04
4.242500000000000000e+04 1.191500000000000000e+04 3.084000000000000000e+04 4.526600000000000000e+04 1.211000000000000000e+04 2.033800000000000000e+04 2.073900000000000000e+04 1.731100000000000000e+04 1.281800000000000000e+04 1.375600000000000000e+04
3.380200000000000000e+04 1.204500000000000000e+04 4.345600000000000000e+04 6.553500000000000000e+04 4.915100000000000000e+04 5.242800000000000000e+04 3.525600000000000000e+04 9.892000000000000000e+03 3.204400000000000000e+04 1.157500000000000000e+04
1.603900000000000000e+04 4.533000000000000000e+03 3.294300000000000000e+04 3.513200000000000000e+04 2.208200000000000000e+04 5.423600000000000000e+04 2.488700000000000000e+04 0.000000000000000000e+00 2.563500000000000000e+04 1.079200000000000000e+04
1.086500000000000000e+04 1.476500000000000000e+04 1.962500000000000000e+04 1.824200000000000000e+04 1.923300000000000000e+04 1.423700000000000000e+04 1.700600000000000000e+04 2.596700000000000000e+04 1.529800000000000000e+04 1.409100000000000000e+04
3.449200000000000000e+04 2.072000000000000000e+03 1.226600000000000000e+04 1.824200000000000000e+04 1.139700000000000000e+04 2.192000000000000000e+04 2.336600000000000000e+04 1.360200000000000000e+04 2.170700000000000000e+04 1.856500000000000000e+04
1.396900000000000000e+04 2.784600000000000000e+04 3.049000000000000000e+04 2.499800000000000000e+04 2.991800000000000000e+04 1.672300000000000000e+04 1.354900000000000000e+04 3.709500000000000000e+04 1.116400000000000000e+04 7.661000000000000000e+03
2.242000000000000000e+04 3.238000000000000000e+03 2.067700000000000000e+04 1.418800000000000000e+04 4.701400000000000000e+04 2.079000000000000000e+04 2.087700000000000000e+04 2.720300000000000000e+04 4.858300000000000000e+04 1.185400000000000000e+04
2.880100000000000000e+04 4.053800000000000000e+04 3.644700000000000000e+04 4.188800000000000000e+04 2.208200000000000000e+04 4.180700000000000000e+04 3.055500000000000000e+04 3.709500000000000000e+04 3.183700000000000000e+04 7.213000000000000000e+03
1.672900000000000000e+04 2.331000000000000000e+03 2.242900000000000000e+04 2.837600000000000000e+04 1.139700000000000000e+04 3.254200000000000000e+04 2.654600000000000000e+04 2.102100000000000000e+04 2.108700000000000000e+04 6.822000000000000000e+03
2.914600000000000000e+04 1.385800000000000000e+04 2.943800000000000000e+04 2.770000000000000000e+04 1.139700000000000000e+04 2.757000000000000000e+04 3.027900000000000000e+04 1.607500000000000000e+04 2.811600000000000000e+04 1.465000000000000000e+04
1.810800000000000000e+04 5.051000000000000000e+03 4.030200000000000000e+04 4.526600000000000000e+04 5.699000000000000000e+03 2.305000000000000000e+04 1.714400000000000000e+04 3.338600000000000000e+04 2.046700000000000000e+04 5.144000000000000000e+03
3.483700000000000000e+04 4.040900000000000000e+04 3.364400000000000000e+04 4.019900000000000000e+04 1.068500000000000000e+04 1.514100000000000000e+04 1.728200000000000000e+04 5.935200000000000000e+04 2.501500000000000000e+04 1.968300000000000000e+04
1.396900000000000000e+04 1.943000000000000000e+03 4.275500000000000000e+04 2.499800000000000000e+04 1.709600000000000000e+04 2.757000000000000000e+04 2.585500000000000000e+04 1.112900000000000000e+04 4.010700000000000000e+04 9.897000000000000000e+03
2.828400000000000000e+04 3.108000000000000000e+03 3.084000000000000000e+04 2.499800000000000000e+04 2.065800000000000000e+04 2.757000000000000000e+04 2.212200000000000000e+04 2.102100000000000000e+04 2.170700000000000000e+04 7.493000000000000000e+03
1.948800000000000000e+04 1.126800000000000000e+04 3.329300000000000000e+04 4.121300000000000000e+04 1.424700000000000000e+04 1.807900000000000000e+04 1.866500000000000000e+04 3.709500000000000000e+04 2.377500000000000000e+04 6.542000000000000000e+03
1.069300000000000000e+04 1.204500000000000000e+04 4.415700000000000000e+04 5.202300000000000000e+04 1.282200000000000000e+04 2.124200000000000000e+04 1.755900000000000000e+04 3.338600000000000000e+04 1.922600000000000000e+04 7.381000000000000000e+03
1.052000000000000000e+04 1.709600000000000000e+04 3.855000000000000000e+04 3.715900000000000000e+04 9.973000000000000000e+03 2.192000000000000000e+04 1.866500000000000000e+04 4.327800000000000000e+04 1.943300000000000000e+04 8.499000000000000000e+03
1.810800000000000000e+04 7.641000000000000000e+03 3.294300000000000000e+04 4.391500000000000000e+04 0.000000000000000000e+00 2.757000000000000000e+04 1.728200000000000000e+04 3.585900000000000000e+04 2.005300000000000000e+04 2.572000000000000000e+03
1.810800000000000000e+04 1.411700000000000000e+04 3.364400000000000000e+04 2.668700000000000000e+04 7.836000000000000000e+03 1.401100000000000000e+04 1.603800000000000000e+04 4.822400000000000000e+04 2.542800000000000000e+04 6.263000000000000000e+03
1.672900000000000000e+04 9.973000000000000000e+03 3.714800000000000000e+04 3.851000000000000000e+04 1.139700000000000000e+04 1.062100000000000000e+04 1.258200000000000000e+04 4.575100000000000000e+04 2.522200000000000000e+04 1.297300000000000000e+04
2.862800000000000000e+04 1.023200000000000000e+04 3.154100000000000000e+04 3.411900000000000000e+04 7.123000000000000000e+03 9.039000000000000000e+03 1.548500000000000000e+04 5.564300000000000000e+04 2.501500000000000000e+04 9.897000000000000000e+03
2.173000000000000000e+04 2.706900000000000000e+04 3.013900000000000000e+04 2.499800000000000000e+04 1.282200000000000000e+04 3.321900000000000000e+04 2.640800000000000000e+04 1.483800000000000000e+04 3.266400000000000000e+04 4.865000000000000000e+03
1.017500000000000000e+04 1.618900000000000000e+04 3.224200000000000000e+04 2.499800000000000000e+04 1.994500000000000000e+04 4.610000000000000000e+04 2.654600000000000000e+04 4.946000000000000000e+03 1.943300000000000000e+04 1.101600000000000000e+04
2.483400000000000000e+04 1.010200000000000000e+04 2.943800000000000000e+04 2.837600000000000000e+04 6.553500000000000000e+04 3.434900000000000000e+04 2.668400000000000000e+04 2.349400000000000000e+04 5.933300000000000000e+04 7.381000000000000000e+03
1.345200000000000000e+04 1.787300000000000000e+04 4.836300000000000000e+04 3.682100000000000000e+04 4.559000000000000000e+04 1.401100000000000000e+04 8.987000000000000000e+03 1.237000000000000000e+03 2.377500000000000000e+04 6.822000000000000000e+03
2.173000000000000000e+04 8.678000000000000000e+03 2.172800000000000000e+04 1.824200000000000000e+04 1.068500000000000000e+04 3.547900000000000000e+04 2.986400000000000000e+04 1.978400000000000000e+04 2.811600000000000000e+04 9.059000000000000000e+03
2.311000000000000000e+04 4.274000000000000000e+03 2.593400000000000000e+04 2.668700000000000000e+04 1.282200000000000000e+04 5.740000000000000000e+04 4.714600000000000000e+04 1.360200000000000000e+04 3.183700000000000000e+04 1.800500000000000000e+04
2.173000000000000000e+04 3.147200000000000000e+04 2.978900000000000000e+04 2.499800000000000000e+04 1.282200000000000000e+04 4.225900000000000000e+04 3.663900000000000000e+04 3.956800000000000000e+04 4.961600000000000000e+04 5.704000000000000000e+03
1.810800000000000000e+04 1.735500000000000000e+04 1.191500000000000000e+04 2.330900000000000000e+04 1.923300000000000000e+04 2.824800000000000000e+04 2.530100000000000000e+04 1.607500000000000000e+04 2.046700000000000000e+04 1.129500000000000000e+04
2.707600000000000000e+04 7.771000000000000000e+03 1.892500000000000000e+04 2.668700000000000000e+04 1.282200000000000000e+04 1.062100000000000000e+04 1.410200000000000000e+04 1.978400000000000000e+04 1.943300000000000000e+04 6.542000000000000000e+03
2.259200000000000000e+04 2.214700000000000000e+04 3.855000000000000000e+04 3.513200000000000000e+04 1.994500000000000000e+04 3.570500000000000000e+04 2.447200000000000000e+04 2.596700000000000000e+04 1.860600000000000000e+04 8.499000000000000000e+03
1.362400000000000000e+04 1.269300000000000000e+04 1.822400000000000000e+04 3.006500000000000000e+04 1.139700000000000000e+04 3.434900000000000000e+04 1.797400000000000000e+04 2.967600000000000000e+04 2.088000000000000000e+04 4.362000000000000000e+03
2.552400000000000000e+04 1.282200000000000000e+04 2.172800000000000000e+04 3.344300000000000000e+04 1.068500000000000000e+04 2.757000000000000000e+04 2.184500000000000000e+04 2.349400000000000000e+04 2.212100000000000000e+04 9.282000000000000000e+03
2.397200000000000000e+04 2.344200000000000000e+04 3.189100000000000000e+04 3.851000000000000000e+04 1.424700000000000000e+04 1.581900000000000000e+04 2.073900000000000000e+04 6.553500000000000000e+04 2.088000000000000000e+04 7.940000000000000000e+03
2.104000000000000000e+04 1.282200000000000000e+04 2.663500000000000000e+04 2.837600000000000000e+04 7.123000000000000000e+03 1.514100000000000000e+04 2.336600000000000000e+04 2.967600000000000000e+04 2.522200000000000000e+04 1.185400000000000000e+04
2.914600000000000000e+04 1.308100000000000000e+04 3.224200000000000000e+04 4.019900000000000000e+04 9.973000000000000000e+03 9.039000000000000000e+03 1.963300000000000000e+04 4.327800000000000000e+04 2.522200000000000000e+04 1.129500000000000000e+04
2.052300000000000000e+04 7.123000000000000000e+03 2.032600000000000000e+04 2.837600000000000000e+04 1.567100000000000000e+04 3.118600000000000000e+04 2.350400000000000000e+04 3.214900000000000000e+04 3.452500000000000000e+04 7.940000000000000000e+03
1.000300000000000000e+04 7.900000000000000000e+03 4.696100000000000000e+04 3.175400000000000000e+04 1.709600000000000000e+04 3.977300000000000000e+04 3.567100000000000000e+04 1.978400000000000000e+04 4.300100000000000000e+04 7.661000000000000000e+03
7.416000000000000000e+03 3.885500000000000000e+04 1.612100000000000000e+04 3.006500000000000000e+04 2.635600000000000000e+04 4.971600000000000000e+04 3.097000000000000000e+04 1.360200000000000000e+04 6.553500000000000000e+04 9.059000000000000000e+03
2.569700000000000000e+04 2.188800000000000000e+04 2.838700000000000000e+04 3.513200000000000000e+04 1.282200000000000000e+04 3.547900000000000000e+04 2.668400000000000000e+04 1.607500000000000000e+04 1.674600000000000000e+04 4.026000000000000000e+03
1.259000000000000000e+04 2.512600000000000000e+04 5.467100000000000000e+04 3.175400000000000000e+04 2.350700000000000000e+04 1.740100000000000000e+04 2.336600000000000000e+04 5.811600000000000000e+04 1.323100000000000000e+04 1.409100000000000000e+04
6.554000000000000000e+03 0.000000000000000000e+00 3.995200000000000000e+04 3.513200000000000000e+04 1.282200000000000000e+04 3.389700000000000000e+04 2.308900000000000000e+04 3.585900000000000000e+04 2.129400000000000000e+04 1.006500000000000000e+04
1.810800000000000000e+04 8.419000000000000000e+03 3.995200000000000000e+04 4.019900000000000000e+04 9.973000000000000000e+03 3.570500000000000000e+04 2.696100000000000000e+04 3.709500000000000000e+04 1.302400000000000000e+04 9.059000000000000000e+03
0.000000000000000000e+00 9.973000000000000000e+03 2.943800000000000000e+04 3.682100000000000000e+04 1.068500000000000000e+04 3.344500000000000000e+04 2.530100000000000000e+04 4.822400000000000000e+04 3.307800000000000000e+04 3.467000000000000000e+03
